frameid,trackerid,x_center,y_center,width,height
11,26,373.0,441.5,18.0,21.0
11,27,433.5,83.0,27.0,30.0
11,28,540.5,21.0,19.0,32.0
11,29,88.0,68.5,42.0,43.0
11,30,275.5,106.0,27.0,22.0
11,31,277.5,15.0,19.0,22.0
11,32,274.0,159.5,20.0,29.0
11,33,558.5,47.0,21.0,30.0
11,34,262.0,96.5,16.0,23.0
11,35,400.0,190.0,20.0,30.0
11,36,255.0,221.0,18.0,22.0
11,37,84.5,68.0,35.0,32.0
11,38,415.5,547.0,21.0,22.0
11,39,249.0,345.0,18.0,24.0
11,40,133.0,610.5,24.0,31.0
11,41,249.0,294.0,20.0,24.0
11,42,486.5,222.5,19.0,25.0
11,43,246.5,269.5,23.0,27.0
11,44,556.5,145.5,19.0,25.0
11,45,159.0,322.0,24.0,30.0
11,46,260.5,196.5,19.0,19.0
11,47,129.0,565.5,18.0,29.0
11,48,566.0,129.0,16.0,24.0
11,49,613.5,71.0,17.0,26.0
11,50,61.0,525.0,26.0,30.0
11,51,596.5,155.5,17.0,27.0
11,52,522.5,320.5,25.0,29.0
11,53,464.0,565.0,22.0,24.0
11,54,176.5,317.5,23.0,27.0
11,55,54.0,397.5,22.0,29.0
11,56,583.0,216.0,18.0,22.0
11,57,321.0,65.5,22.0,29.0
11,58,108.0,496.5,20.0,21.0
11,59,16.5,623.5,23.0,25.0
11,60,633.5,82.5,13.0,23.0
11,61,613.5,502.5,23.0,31.0
11,62,430.0,187.5,20.0,25.0
11,63,634.0,298.0,12.0,28.0
11,64,138.0,634.5,22.0,11.0
11,65,571.0,197.5,22.0,25.0
11,66,74.5,341.5,21.0,21.0
11,67,447.5,594.5,21.0,23.0
12,0,347.5,440.5,81.0,97.0
12,1,235.5,177.0,55.0,56.0
12,2,364.5,418.0,19.0,22.0
12,3,311.0,198.5,22.0,21.0
12,4,235.5,512.5,25.0,31.0
12,5,550.0,477.5,20.0,21.0
12,6,356.0,312.0,24.0,26.0
12,7,343.0,360.0,22.0,34.0
12,8,103.0,248.0,20.0,26.0
12,9,80.5,204.0,21.0,28.0
12,10,234.5,169.5,21.0,25.0
12,11,261.5,369.0,21.0,22.0
12,12,538.5,175.0,19.0,22.0
12,13,197.5,584.5,23.0,27.0
12,14,605.5,420.0,27.0,30.0
12,15,318.0,417.5,22.0,31.0
12,16,114.0,276.5,24.0,27.0
12,17,385.0,139.5,26.0,29.0
12,18,373.0,441.5,18.0,21.0
12,19,252.0,131.0,24.0,30.0
12,20,20.5,201.5,25.0,27.0
12,21,402.0,540.0,38.0,42.0
12,22,209.5,211.5,31.0,33.0
12,23,88.0,68.5,42.0,43.0
12,24,410.0,416.5,22.0,25.0
12,25,433.0,83.0,28.0,30.0
12,26,274.0,159.5,20.0,29.0
12,27,213.5,274.0,23.0,18.0
12,28,419.5,108.5,21.0,27.0
12,29,377.0,294.0,18.0,20.0
12,30,540.5,21.0,19.0,32.0
12,31,485.0,223.5,18.0,25.0
12,32,414.5,546.5,21.0,23.0
12,33,558.0,46.5,22.0,29.0
12,34,275.0,106.0,26.0,22.0
12,35,255.0,221.0,18.0,22.0
12,36,400.0,190.0,20.0,30.0
12,37,262.0,97.0,16.0,24.0
12,38,278.0,15.0,20.0,22.0
12,39,84.5,68.0,35.0,32.0
12,40,249.0,345.0,18.0,24.0
12,41,132.0,610.0,24.0,30.0
12,42,564.5,130.0,15.0,22.0
12,43,249.0,293.5,20.0,25.0
12,44,556.0,147.0,18.0,24.0
12,45,247.5,269.5,23.0,27.0
12,46,127.5,566.0,17.0,28.0
12,47,260.5,196.5,19.0,19.0
12,48,318.0,62.0,22.0,28.0
12,49,160.0,322.0,24.0,30.0
12,50,614.0,70.5,18.0,27.0
12,51,163.0,307.0,22.0,26.0
12,52,522.5,321.5,25.0,29.0
12,53,461.5,565.0,21.0,24.0
12,54,50.0,537.0,28.0,32.0
12,55,56.0,398.0,20.0,24.0
12,56,607.5,136.0,21.0,28.0
12,57,95.5,489.0,19.0,20.0
12,58,569.5,193.0,21.0,24.0
12,59,90.0,333.5,20.0,21.0
12,60,9.5,623.0,19.0,24.0
12,61,601.0,510.5,22.0,31.0
12,62,139.0,634.5,22.0,11.0
12,63,432.5,583.5,19.0,25.0
12,64,633.0,101.0,14.0,22.0
12,65,533.5,329.0,27.0,30.0
12,66,566.5,231.0,19.0,22.0
12,67,416.5,176.5,19.0,29.0
13,0,347.5,440.5,81.0,97.0
13,1,236.0,177.5,54.0,57.0
13,2,364.5,418.0,19.0,22.0
13,3,311.0,198.5,22.0,21.0
13,4,356.0,312.0,24.0,26.0
13,5,550.0,477.5,20.0,21.0
13,6,343.0,359.5,22.0,35.0
13,7,261.5,368.5,21.0,21.0
13,8,234.5,169.5,21.0,25.0
13,9,235.5,513.0,25.0,30.0
13,10,80.5,204.0,21.0,28.0
13,11,197.0,584.0,22.0,28.0
13,12,385.0,139.5,26.0,27.0
13,13,605.5,420.0,27.0,30.0
13,14,538.5,175.0,19.0,22.0
13,15,318.0,418.0,22.0,30.0
13,16,274.0,159.5,20.0,29.0
13,17,114.0,276.0,24.0,26.0
13,18,373.0,441.5,18.0,21.0
13,19,102.5,248.0,21.0,26.0
13,20,410.0,416.5,22.0,25.0
13,21,89.0,68.5,42.0,43.0
13,22,252.0,131.0,24.0,30.0
13,23,209.5,211.5,31.0,33.0
13,24,433.0,83.0,28.0,30.0
13,25,401.5,540.0,37.0,42.0
13,26,213.5,273.5,23.0,17.0
13,27,419.5,108.5,21.0,27.0
13,28,20.5,201.0,25.0,26.0
13,29,377.0,294.0,18.0,20.0
13,30,399.5,190.0,21.0,30.0
13,31,415.0,546.5,20.0,23.0
13,32,558.5,46.5,21.0,29.0
13,33,275.0,106.0,26.0,22.0
13,34,540.5,21.5,19.0,31.0
13,35,255.5,221.0,17.0,22.0
13,36,485.0,223.5,18.0,25.0
13,37,278.5,15.0,19.0,22.0
13,38,132.0,610.5,24.0,31.0
13,39,249.0,345.0,18.0,24.0
13,40,262.0,96.5,16.0,23.0
13,41,84.5,68.0,35.0,32.0
13,42,248.5,293.5,19.0,25.0
13,43,564.5,129.5,15.0,23.0
13,44,247.5,270.5,23.0,27.0
13,45,556.0,146.5,18.0,23.0
13,46,127.5,565.0,17.0,28.0
13,47,522.5,321.5,25.0,31.0
13,48,260.5,196.5,19.0,19.0
13,49,48.0,536.0,26.0,32.0
13,50,318.5,63.0,21.0,28.0
13,51,461.0,566.0,20.0,24.0
13,52,160.0,322.0,24.0,30.0
13,53,614.0,70.5,18.0,27.0
13,54,163.0,306.5,22.0,27.0
13,55,99.5,485.5,17.0,19.0
13,56,9.5,623.5,19.0,25.0
13,57,92.0,338.0,20.0,20.0
13,58,599.0,508.0,22.0,30.0
13,59,569.5,193.0,21.0,24.0
13,60,55.5,398.0,19.0,24.0
13,61,607.0,133.5,20.0,29.0
13,62,139.0,634.5,22.0,11.0
13,63,632.0,101.0,16.0,24.0
13,64,431.5,586.0,19.0,26.0
13,65,418.0,171.5,18.0,27.0
14,0,347.5,440.5,81.0,97.0
14,1,236.0,177.5,54.0,57.0
14,2,364.5,418.0,19.0,22.0
14,3,311.0,198.5,22.0,21.0
14,4,356.0,312.0,24.0,26.0
14,5,550.0,477.5,20.0,21.0
14,6,343.0,360.0,22.0,34.0
14,7,261.5,368.5,21.0,21.0
14,8,80.5,204.0,21.0,28.0
14,9,235.5,513.0,25.0,30.0
14,10,234.5,169.5,21.0,25.0
14,11,197.5,584.0,23.0,28.0
14,12,318.0,418.0,22.0,30.0
14,13,538.5,175.0,17.0,22.0
14,14,274.0,159.5,20.0,29.0
14,15,605.5,420.0,27.0,30.0
14,16,385.0,139.0,26.0,28.0
14,17,410.0,416.5,22.0,25.0
14,18,252.0,131.0,24.0,30.0
14,19,373.0,441.5,18.0,21.0
14,20,209.0,211.5,32.0,33.0
14,21,213.5,273.5,23.0,17.0
14,22,433.5,83.0,29.0,30.0
14,23,88.5,68.5,43.0,43.0
14,24,103.0,248.0,20.0,26.0
14,25,419.5,108.5,21.0,27.0
14,26,20.5,201.0,25.0,26.0
14,27,401.5,540.0,37.0,42.0
14,28,114.0,276.0,24.0,26.0
14,29,485.0,223.5,18.0,25.0
14,30,275.0,106.0,26.0,22.0
14,31,400.0,190.0,20.0,30.0
14,32,377.0,294.0,18.0,20.0
14,33,540.5,21.5,19.0,31.0
14,34,255.5,221.0,17.0,22.0
14,35,558.0,46.5,22.0,29.0
14,36,414.5,547.0,21.0,22.0
14,37,278.5,15.0,19.0,22.0
14,38,132.0,610.5,24.0,31.0
14,39,249.0,345.0,18.0,24.0
14,40,262.0,97.0,16.0,24.0
14,41,84.5,68.0,35.0,32.0
14,42,248.5,293.0,19.0,24.0
14,43,556.0,147.0,18.0,24.0
14,44,247.5,270.0,23.0,26.0
14,45,127.5,565.0,17.0,28.0
14,46,564.0,129.0,16.0,22.0
14,47,523.0,321.0,24.0,30.0
14,48,319.0,64.0,22.0,28.0
14,49,45.5,537.5,27.0,31.0
14,50,260.5,196.5,19.0,19.0
14,51,614.0,70.0,18.0,28.0
14,52,160.0,321.5,24.0,29.0
14,53,161.5,305.0,21.0,26.0
14,54,461.0,565.5,20.0,23.0
14,55,101.5,484.5,17.0,19.0
14,56,568.0,193.0,22.0,24.0
14,57,599.0,508.5,22.0,29.0
14,58,9.0,623.5,18.0,25.0
14,59,93.5,337.5,19.0,19.0
14,60,56.5,399.0,19.0,24.0
14,61,608.0,131.0,20.0,28.0
14,62,415.5,168.0,19.0,26.0
14,63,138.5,634.5,21.0,11.0
14,64,631.0,103.5,16.0,25.0
14,65,430.5,591.0,21.0,26.0
15,0,347.5,440.5,81.0,97.0
15,1,236.0,177.5,54.0,57.0
15,2,364.5,418.0,19.0,22.0
15,3,311.0,198.5,22.0,21.0
15,4,356.0,312.0,24.0,26.0
15,5,550.0,477.5,20.0,21.0
15,6,343.0,360.0,22.0,34.0
15,7,538.5,175.0,17.0,22.0
15,8,261.5,368.5,21.0,21.0
15,9,80.5,204.0,21.0,28.0
15,10,235.5,512.5,25.0,31.0
15,11,197.0,584.0,22.0,28.0
15,12,234.5,170.0,21.0,24.0
15,13,385.0,140.0,26.0,28.0
15,14,605.5,420.0,27.0,30.0
15,15,274.0,159.5,20.0,29.0
15,16,318.0,417.0,22.0,30.0
15,17,252.0,131.0,24.0,30.0
15,18,410.0,416.5,22.0,25.0
15,19,209.0,211.5,32.0,33.0
15,20,213.5,274.0,23.0,18.0
15,21,88.5,68.5,43.0,43.0
15,22,433.0,83.0,28.0,30.0
15,23,373.0,441.5,18.0,21.0
15,24,419.5,108.5,21.0,27.0
15,25,401.5,540.0,37.0,42.0
15,26,20.5,201.0,25.0,26.0
15,27,102.5,248.0,21.0,26.0
15,28,114.0,277.0,24.0,26.0
15,29,377.0,294.0,18.0,20.0
15,30,558.0,47.0,22.0,30.0
15,31,540.5,21.5,19.0,31.0
15,32,400.0,190.0,20.0,30.0
15,33,255.5,221.0,17.0,22.0
15,34,275.0,106.0,26.0,22.0
15,35,249.5,345.0,17.0,24.0
15,36,415.0,547.0,20.0,22.0
15,37,278.5,15.0,19.0,22.0
15,38,132.0,610.0,24.0,30.0
15,39,262.0,97.0,16.0,24.0
15,40,485.0,223.5,18.0,25.0
15,41,84.5,68.0,35.0,32.0
15,42,556.0,147.0,18.0,24.0
15,43,249.0,293.0,20.0,24.0
15,44,247.5,270.5,23.0,27.0
15,45,127.5,565.0,17.0,28.0
15,46,564.5,129.5,15.0,23.0
15,47,522.0,321.5,24.0,29.0
15,48,319.0,65.0,22.0,28.0
15,49,260.5,196.5,19.0,19.0
15,50,43.5,539.0,27.0,30.0
15,51,159.5,321.5,23.0,29.0
15,52,613.0,70.5,18.0,27.0
15,53,461.0,565.0,20.0,24.0
15,54,101.5,483.5,17.0,21.0
15,55,9.0,624.0,18.0,26.0
15,56,55.5,399.0,19.0,24.0
15,57,568.5,194.0,21.0,24.0
15,58,596.0,511.5,22.0,29.0
15,59,160.0,304.0,22.0,26.0
15,60,96.5,337.0,21.0,22.0
15,61,139.0,635.0,22.0,10.0
15,62,632.0,106.5,16.0,23.0
15,63,612.5,129.0,19.0,24.0
15,64,414.5,165.5,19.0,27.0
15,65,535.0,329.5,26.0,31.0
15,66,428.5,594.5,21.0,25.0
15,67,566.0,241.0,18.0,22.0
16,0,347.5,440.5,81.0,97.0
16,1,236.0,177.0,54.0,56.0
16,2,365.0,418.0,18.0,22.0
16,3,311.0,198.5,22.0,21.0
16,4,356.0,312.0,24.0,26.0
16,5,550.0,477.5,20.0,21.0
16,6,343.0,359.5,22.0,35.0
16,7,262.0,368.5,20.0,21.0
16,8,274.0,159.5,20.0,29.0
16,9,235.5,512.5,25.0,31.0
16,10,197.0,584.0,22.0,28.0
16,11,538.0,175.0,18.0,22.0
16,12,80.5,204.0,21.0,28.0
16,13,234.5,170.0,21.0,24.0
16,14,252.0,131.0,24.0,30.0
16,15,605.5,420.0,27.0,30.0
16,16,318.0,417.5,22.0,29.0
16,17,410.0,416.5,22.0,25.0
16,18,209.0,211.5,32.0,33.0
16,19,384.5,139.5,25.0,29.0
16,20,419.5,108.5,21.0,27.0
16,21,102.0,248.0,20.0,26.0
16,22,373.0,441.5,18.0,21.0
16,23,433.0,83.0,28.0,30.0
16,24,213.5,274.0,23.0,18.0
16,25,20.5,201.0,25.0,26.0
16,26,88.5,68.5,43.0,43.0
16,27,114.0,277.0,24.0,26.0
16,28,558.0,46.5,22.0,29.0
16,29,485.0,223.5,18.0,25.0
16,30,401.5,540.0,37.0,42.0
16,31,540.5,21.5,19.0,31.0
16,32,377.0,294.0,18.0,20.0
16,33,255.5,221.0,17.0,22.0
16,34,275.0,106.0,26.0,22.0
16,35,278.5,14.5,19.0,23.0
16,36,262.5,97.0,17.0,24.0
16,37,249.5,345.0,17.0,24.0
16,38,132.0,610.5,24.0,31.0
16,39,415.0,547.0,20.0,22.0
16,40,85.0,68.0,36.0,32.0
16,41,400.0,190.0,20.0,30.0
16,42,249.0,293.0,20.0,24.0
16,43,556.0,146.5,18.0,23.0
16,44,564.5,129.5,15.0,23.0
16,45,247.5,270.5,23.0,27.0
16,46,319.5,66.0,21.0,28.0
16,47,128.0,565.0,18.0,28.0
16,48,522.0,320.5,24.0,29.0
16,49,460.5,565.0,19.0,24.0
16,50,260.5,196.0,19.0,20.0
16,51,613.5,70.5,17.0,27.0
16,52,160.0,321.5,24.0,29.0
16,53,42.5,540.5,27.0,31.0
16,54,100.5,478.5,17.0,21.0
16,55,158.0,304.0,24.0,26.0
16,56,55.5,399.0,19.0,24.0
16,57,8.0,623.5,16.0,25.0
16,58,594.5,508.5,23.0,31.0
16,59,98.5,336.0,21.0,22.0
16,60,569.0,194.5,22.0,23.0
16,61,632.0,110.0,16.0,22.0
16,62,138.5,635.0,21.0,10.0
16,63,534.0,330.5,26.0,31.0
16,64,617.0,132.0,18.0,24.0
16,65,412.0,167.0,20.0,26.0
16,66,422.5,593.5,23.0,27.0
17,0,347.5,440.5,81.0,97.0
17,1,235.5,177.0,55.0,56.0
17,2,364.5,418.0,19.0,22.0
17,3,356.0,312.0,24.0,26.0
17,4,311.0,198.5,22.0,21.0
17,5,343.0,359.5,22.0,35.0
17,6,550.0,477.5,20.0,21.0
17,7,80.5,204.0,21.0,28.0
17,8,197.0,584.0,22.0,28.0
17,9,262.0,368.5,20.0,21.0
17,10,234.5,170.0,21.0,24.0
17,11,235.5,513.0,25.0,30.0
17,12,538.0,175.0,18.0,22.0
17,13,274.0,159.5,20.0,29.0
17,14,318.0,417.5,22.0,29.0
17,15,605.5,420.0,27.0,30.0
17,16,252.0,131.0,24.0,30.0
17,17,410.0,416.5,22.0,25.0
17,18,88.5,68.0,43.0,44.0
17,19,209.0,211.5,32.0,33.0
17,20,433.5,83.0,29.0,30.0
17,21,102.0,248.0,20.0,26.0
17,22,419.5,109.5,21.0,27.0
17,23,213.5,274.0,23.0,18.0
17,24,373.0,441.5,18.0,21.0
17,25,20.5,201.0,25.0,26.0
17,26,384.5,139.0,25.0,28.0
17,27,113.5,277.0,23.0,26.0
17,28,558.0,46.5,22.0,29.0
17,29,540.5,21.5,19.0,31.0
17,30,377.0,294.0,18.0,20.0
17,31,485.0,223.5,18.0,25.0
17,32,401.0,539.5,36.0,43.0
17,33,255.5,221.0,17.0,22.0
17,34,275.0,106.0,26.0,22.0
17,35,262.0,97.0,16.0,24.0
17,36,414.5,547.0,21.0,22.0
17,37,278.5,14.5,19.0,23.0
17,38,132.0,610.5,24.0,31.0
17,39,84.5,68.0,35.0,32.0
17,40,249.5,345.0,17.0,24.0
17,41,399.5,190.0,21.0,30.0
17,42,556.0,146.5,18.0,23.0
17,43,249.0,293.0,20.0,24.0
17,44,522.5,320.5,23.0,29.0
17,45,128.0,565.0,18.0,28.0
17,46,247.5,270.5,23.0,27.0
17,47,564.5,130.0,15.0,22.0
17,48,320.0,67.0,22.0,28.0
17,49,459.5,565.5,19.0,23.0
17,50,159.0,323.0,24.0,30.0
17,51,260.5,196.0,19.0,20.0
17,52,614.0,69.5,18.0,27.0
17,53,40.0,547.5,26.0,29.0
17,54,55.5,398.0,19.0,24.0
17,55,91.5,472.5,17.0,19.0
17,56,405.5,170.5,19.0,23.0
17,57,155.5,302.0,25.0,26.0
17,58,569.5,194.0,23.0,26.0
17,59,621.5,129.5,19.0,25.0
17,60,624.0,110.0,16.0,22.0
17,61,138.5,634.5,21.0,11.0
17,62,102.0,329.0,20.0,24.0
17,63,537.0,333.5,26.0,31.0
17,64,7.5,623.0,15.0,22.0
17,65,592.5,513.0,23.0,30.0
18,0,347.5,440.5,81.0,97.0
18,1,235.5,177.0,55.0,56.0
18,2,364.5,418.0,19.0,22.0
18,3,311.0,198.5,22.0,21.0
18,4,356.0,312.0,24.0,26.0
18,5,343.0,359.5,22.0,35.0
18,6,549.5,477.5,19.0,21.0
18,7,197.0,584.0,22.0,28.0
18,8,234.5,170.0,21.0,24.0
18,9,538.0,175.0,18.0,22.0
18,10,235.5,513.0,25.0,30.0
18,11,262.0,368.5,20.0,21.0
18,12,80.5,204.0,21.0,28.0
18,13,605.5,420.0,27.0,30.0
18,14,410.0,416.5,22.0,25.0
18,15,274.0,159.5,20.0,29.0
18,16,318.0,417.5,22.0,29.0
18,17,252.0,131.0,24.0,30.0
18,18,213.5,273.5,23.0,17.0
18,19,102.0,248.0,20.0,26.0
18,20,209.0,211.5,32.0,33.0
18,21,373.0,441.5,18.0,21.0
18,22,433.5,83.0,29.0,30.0
18,23,88.5,68.5,43.0,43.0
18,24,20.5,201.0,25.0,26.0
18,25,419.5,109.5,21.0,27.0
18,26,384.5,139.0,25.0,28.0
18,27,558.0,46.5,22.0,29.0
18,28,401.5,539.5,37.0,43.0
18,29,113.5,277.0,23.0,26.0
18,30,485.0,223.0,18.0,26.0
18,31,377.0,294.0,18.0,20.0
18,32,540.5,21.5,19.0,31.0
18,33,275.0,106.0,26.0,22.0
18,34,262.0,96.5,16.0,23.0
18,35,255.5,221.0,17.0,22.0
18,36,414.5,546.5,21.0,23.0
18,37,132.0,610.5,24.0,31.0
18,38,278.5,14.5,19.0,23.0
18,39,84.5,68.0,35.0,32.0
18,40,249.5,345.0,17.0,24.0
18,41,399.5,190.0,21.0,30.0
18,42,556.5,146.5,19.0,23.0
18,43,564.0,130.0,16.0,22.0
18,44,460.0,566.0,20.0,24.0
18,45,320.0,68.0,22.0,28.0
18,46,247.5,270.5,23.0,27.0
18,47,249.0,293.0,20.0,24.0
18,48,523.0,320.5,24.0,29.0
18,49,127.5,565.5,17.0,29.0
18,50,614.0,70.5,18.0,27.0
18,51,159.0,322.0,24.0,30.0
18,52,260.5,196.0,19.0,20.0
18,53,38.5,548.5,27.0,31.0
18,54,55.5,398.0,19.0,24.0
18,55,403.0,170.5,20.0,23.0
18,56,90.0,471.5,18.0,19.0
18,57,569.0,193.5,22.0,25.0
18,58,537.0,338.0,26.0,28.0
18,59,154.0,301.0,26.0,26.0
18,60,624.0,114.0,16.0,22.0
18,61,103.0,327.5,20.0,23.0
18,62,625.0,127.5,20.0,25.0
18,63,139.0,635.0,22.0,10.0
18,64,421.5,588.0,21.0,26.0
18,65,7.0,623.5,14.0,19.0
18,66,590.0,514.5,24.0,29.0
19,0,235.5,177.0,55.0,56.0
19,1,347.5,440.5,81.0,97.0
19,2,365.0,418.0,18.0,22.0
19,3,356.0,312.0,24.0,26.0
19,4,311.0,198.5,22.0,21.0
19,5,550.0,477.5,20.0,21.0
19,6,343.0,359.5,22.0,35.0
19,7,80.5,204.0,21.0,28.0
19,8,197.0,584.0,22.0,28.0
19,9,234.5,170.0,21.0,24.0
19,10,235.5,513.0,25.0,30.0
19,11,262.0,368.5,20.0,21.0
19,12,252.0,131.0,24.0,30.0
19,13,538.0,175.0,18.0,22.0
19,14,605.5,420.0,27.0,30.0
19,15,274.0,159.5,20.0,29.0
19,16,410.0,416.0,22.0,24.0
19,17,318.0,417.0,22.0,30.0
19,18,209.0,211.5,32.0,33.0
19,19,373.0,441.5,18.0,21.0
19,20,213.5,274.0,23.0,18.0
19,21,433.5,83.0,29.0,30.0
19,22,102.0,248.0,20.0,26.0
19,23,21.0,201.0,26.0,26.0
19,24,419.5,109.5,21.0,27.0
19,25,88.0,68.5,42.0,43.0
19,26,384.5,139.0,25.0,28.0
19,27,484.0,223.0,18.0,26.0
19,28,401.5,539.0,37.0,42.0
19,29,540.5,21.5,19.0,31.0
19,30,377.0,294.0,18.0,20.0
19,31,558.0,46.5,22.0,29.0
19,32,275.0,106.0,26.0,22.0
19,33,255.5,221.0,17.0,22.0
19,34,415.0,546.0,20.0,22.0
19,35,278.5,15.0,19.0,22.0
19,36,131.5,610.0,23.0,30.0
19,37,262.0,97.0,16.0,24.0
19,38,249.5,345.0,17.0,24.0
19,39,84.5,68.0,35.0,32.0
19,40,113.5,277.0,23.0,26.0
19,41,214.0,283.5,22.0,19.0
19,42,399.5,190.0,21.0,30.0
19,43,556.5,146.5,19.0,23.0
19,44,460.0,566.5,20.0,23.0
19,45,249.0,293.0,20.0,24.0
19,46,564.0,130.0,16.0,22.0
19,47,320.0,68.0,22.0,28.0
19,48,247.5,270.5,23.0,27.0
19,49,127.5,565.5,19.0,29.0
19,50,523.0,320.5,24.0,29.0
19,51,614.0,70.5,18.0,27.0
19,52,260.5,196.0,19.0,20.0
19,53,159.5,321.5,23.0,31.0
19,54,37.0,551.0,26.0,30.0
19,55,422.5,583.0,19.0,24.0
19,56,55.5,398.0,19.0,24.0
19,57,538.0,341.0,26.0,28.0
19,58,569.0,194.5,22.0,25.0
19,59,6.0,624.5,12.0,19.0
19,60,88.5,476.5,19.0,19.0
19,61,154.0,300.5,24.0,27.0
19,62,139.0,635.0,22.0,10.0
19,63,590.0,514.5,24.0,29.0
19,64,621.0,116.0,16.0,24.0
19,65,105.0,326.5,20.0,21.0
19,66,401.0,171.5,20.0,25.0
19,67,627.0,124.5,18.0,25.0
20,0,236.0,177.0,54.0,56.0
20,1,347.5,440.5,81.0,97.0
20,2,364.5,418.0,19.0,22.0
20,3,356.0,311.5,24.0,25.0
20,4,311.0,198.5,22.0,21.0
20,5,550.0,477.5,20.0,21.0
20,6,343.0,359.5,22.0,35.0
20,7,234.5,170.0,21.0,24.0
20,8,235.0,513.0,24.0,30.0
20,9,197.0,584.0,22.0,28.0
20,10,80.5,204.0,21.0,28.0
20,11,274.0,159.5,20.0,29.0
20,12,262.0,368.5,20.0,21.0
20,13,605.5,420.0,27.0,30.0
20,14,209.0,211.5,32.0,33.0
20,15,252.0,131.0,24.0,30.0
20,16,538.0,174.5,18.0,23.0
20,17,318.0,417.0,22.0,30.0
20,18,373.0,441.5,18.0,21.0
20,19,213.5,274.0,23.0,18.0
20,20,410.0,416.5,22.0,25.0
20,21,21.0,201.0,26.0,26.0
20,22,419.5,109.5,21.0,27.0
20,23,384.5,139.0,25.0,28.0
20,24,102.0,248.0,20.0,26.0
20,25,88.5,68.5,43.0,43.0
20,26,433.5,83.5,29.0,29.0
20,27,540.5,21.5,19.0,31.0
20,28,484.0,223.0,18.0,26.0
20,29,401.5,539.0,37.0,42.0
20,30,558.0,47.0,22.0,30.0
20,31,255.5,221.0,17.0,22.0
20,32,278.5,15.0,19.0,22.0
20,33,275.0,106.0,26.0,22.0
20,34,262.0,97.0,16.0,24.0
20,35,377.0,294.0,18.0,20.0
20,36,415.0,546.5,20.0,21.0
20,37,131.5,610.0,23.0,30.0
20,38,459.0,566.0,20.0,24.0
20,39,84.0,68.0,36.0,32.0
20,40,113.5,276.0,23.0,26.0
20,41,249.5,345.5,17.0,23.0
20,42,399.0,189.5,20.0,29.0
20,43,556.0,146.5,18.0,23.0
20,44,522.0,320.0,24.0,28.0
20,45,249.0,293.0,20.0,24.0
20,46,247.0,270.5,22.0,27.0
20,47,564.0,130.0,16.0,22.0
20,48,320.0,69.0,22.0,28.0
20,49,614.0,70.0,18.0,28.0
20,50,127.5,565.5,19.0,29.0
20,51,214.5,283.5,23.0,19.0
20,52,260.5,196.0,19.0,20.0
20,53,159.0,320.5,24.0,29.0
20,54,424.0,579.5,18.0,23.0
20,55,55.5,398.5,19.0,23.0
20,56,35.5,551.5,27.0,31.0
20,57,539.0,343.0,26.0,28.0
20,58,569.5,193.0,21.0,24.0
20,59,107.0,325.5,20.0,21.0
20,60,86.0,482.5,20.0,19.0
20,61,153.0,300.0,24.0,26.0
20,62,620.0,117.5,16.0,23.0
20,63,138.0,635.0,22.0,10.0
20,64,401.0,167.5,20.0,27.0
20,65,627.5,121.0,15.0,24.0
20,66,588.0,514.5,24.0,31.0
20,67,5.5,623.5,11.0,21.0
21,0,347.5,440.5,81.0,97.0
21,1,235.5,177.0,55.0,56.0
21,2,364.5,418.0,19.0,22.0
21,3,356.0,312.0,24.0,26.0
21,4,311.0,198.5,22.0,21.0
21,5,343.0,359.5,22.0,35.0
21,6,550.0,477.5,20.0,21.0
21,7,234.5,170.0,21.0,24.0
21,8,274.5,159.5,21.0,29.0
21,9,235.0,513.0,24.0,30.0
21,10,197.0,584.0,22.0,28.0
21,11,252.0,131.0,24.0,30.0
21,12,605.5,420.0,27.0,30.0
21,13,80.5,203.5,21.0,27.0
21,14,262.0,368.5,20.0,21.0
21,15,318.0,417.5,22.0,29.0
21,16,209.0,211.5,32.0,33.0
21,17,538.0,174.0,18.0,22.0
21,18,213.0,274.0,22.0,18.0
21,19,410.0,416.0,22.0,24.0
21,20,373.0,441.5,18.0,21.0
21,21,102.0,248.0,20.0,26.0
21,22,419.5,109.0,21.0,28.0
21,23,88.5,68.5,43.0,43.0
21,24,20.5,201.0,25.0,26.0
21,25,433.5,83.5,29.0,29.0
21,26,384.5,139.0,25.0,28.0
21,27,540.5,21.5,19.0,31.0
21,28,484.0,223.0,18.0,26.0
21,29,558.0,46.5,22.0,29.0
21,30,275.0,106.0,26.0,22.0
21,31,262.0,97.0,16.0,24.0
21,32,255.5,221.0,17.0,22.0
21,33,377.0,294.0,18.0,20.0
21,34,401.0,539.0,36.0,42.0
21,35,131.5,610.5,23.0,31.0
21,36,278.5,15.0,19.0,22.0
21,37,459.0,566.0,20.0,24.0
21,38,113.5,276.5,23.0,25.0
21,39,84.5,68.0,35.0,32.0
21,40,399.0,190.0,20.0,30.0
21,41,415.0,546.0,20.0,22.0
21,42,249.5,345.5,17.0,23.0
21,43,564.0,129.5,16.0,23.0
21,44,556.0,146.5,18.0,23.0
21,45,249.0,293.5,20.0,25.0
21,46,522.5,320.5,23.0,29.0
21,47,247.0,270.5,22.0,27.0
21,48,319.5,69.0,21.0,28.0
21,49,613.0,70.0,18.0,28.0
21,50,127.0,565.5,18.0,29.0
21,51,214.5,283.5,23.0,19.0
